x,y,z
-0.18563461303710938,-0.9589347839355469,-0.051837921142578125
-0.1856536865234375,-0.9591903686523438,-0.051708221435546875
-0.18571853637695312,-0.9594383239746094,-0.051517486572265625
-0.1858367919921875,-0.9590682983398438,-0.051631927490234375
-0.18567657470703125,-0.9589118957519531,-0.051544189453125
-0.18607330322265625,-0.9587020874023438,-0.051708221435546875
-0.18581390380859375,-0.9591178894042969,-0.05165863037109375
-0.18593597412109375,-0.9595108032226562,-0.05164337158203125
-0.18586349487304688,-0.9589958190917969,-0.051692962646484375
-0.185516357421875,-0.9587936401367188,-0.051242828369140625
-0.18572998046875,-0.9589653015136719,-0.05145263671875
-0.185943603515625,-0.9589653015136719,-0.051670074462890625
-0.18569183349609375,-0.9587554931640625,-0.05181121826171875
-0.1854248046875,-0.9587974548339844,-0.05181884765625
-0.185577392578125,-0.9591026306152344,-0.051738739013671875
-0.18589019775390625,-0.959075927734375,-0.0517425537109375
-0.18599700927734375,-0.9593238830566406,-0.051639556884765625
-0.18582534790039062,-0.9587287902832031,-0.05170440673828125
-0.18593597412109375,-0.9592247009277344,-0.05115509033203125
-0.1857147216796875,-0.9592475891113281,-0.05149078369140625
-0.18576812744140625,-0.9588050842285156,-0.051578521728515625
-0.18570327758789062,-0.9590110778808594,-0.051326751708984375
-0.18595504760742188,-0.9592208862304688,-0.05168914794921875
-0.18605422973632812,-0.9589118957519531,-0.051639556884765625
-0.18584060668945312,-0.9589195251464844,-0.05156707763671875
-0.1856689453125,-0.9587631225585938,-0.05179595947265625
-0.18583297729492188,-0.9587440490722656,-0.05182647705078125
-0.18542098999023438,-0.9587898254394531,-0.0515289306640625
-0.1856842041015625,-0.9597396850585938,-0.05139923095703125
-0.18568801879882812,-0.9594306945800781,-0.051570892333984375
-0.18547439575195312,-0.95880126953125,-0.05168914794921875
-0.18590164184570312,-0.9589042663574219,-0.05170440673828125
-0.18587875366210938,-0.9592704772949219,-0.05146026611328125
-0.18607330322265625,-0.9592208862304688,-0.05167388916015625
-0.18563079833984375,-0.9593925476074219,-0.051761627197265625
-0.18524169921875,-0.9591751098632812,-0.051624298095703125
-0.18546295166015625,-0.9591712951660156,-0.05167388916015625
-0.185791015625,-0.9594764709472656,-0.051570892333984375
-0.18548965454101562,-0.9590110778808594,-0.0515594482421875
-0.18549346923828125,-0.9590034484863281,-0.051746368408203125
-0.18553924560546875,-0.9587593078613281,-0.051975250244140625
-0.1856842041015625,-0.9592475891113281,-0.051788330078125
-0.18550872802734375,-0.9589576721191406,-0.051677703857421875
-0.18566513061523438,-0.9592247009277344,-0.051532745361328125
-0.18570327758789062,-0.9595947265625,-0.05185699462890625
-0.18552780151367188,-0.9593849182128906,-0.05176544189453125
-0.18579864501953125,-0.95916748046875,-0.05175018310546875
-0.18599319458007812,-0.9592018127441406,-0.051849365234375
-0.185791015625,-0.9594230651855469,-0.051746368408203125
-0.18593978881835938,-0.9586906433105469,-0.051361083984375
-0.18603515625,-0.9590950012207031,-0.051532745361328125
-0.18566513061523438,-0.9587440490722656,-0.051685333251953125
-0.18564605712890625,-0.9594688415527344,-0.051517486572265625
-0.18560409545898438,-0.9595260620117188,-0.051727294921875
-0.1856842041015625,-0.9595298767089844,-0.0516357421875
-0.18611526489257812,-0.9590835571289062,-0.0515289306640625
-0.18589401245117188,-0.9593353271484375,-0.051822662353515625
-0.1858367919921875,-0.9595375061035156,-0.051727294921875
-0.18572235107421875,-0.9585952758789062,-0.051921844482421875
-0.18566131591796875,-0.9594764709472656,-0.051769256591796875
-0.18596267700195312,-0.9592399597167969,-0.051700592041015625
-0.1856689453125,-0.959014892578125,-0.05181121826171875
-0.18582916259765625,-0.9588813781738281,-0.051830291748046875
-0.18556594848632812,-0.9590606689453125,-0.051685333251953125
-0.18596649169921875,-0.9591751098632812,-0.0520782470703125
-0.18607711791992188,-0.9592132568359375,-0.051788330078125
-0.18592453002929688,-0.9591903686523438,-0.05178070068359375
-0.185791015625,-0.9594192504882812,-0.05155181884765625
-0.18561935424804688,-0.95953369140625,-0.051666259765625
-0.18549346923828125,-0.959442138671875,-0.051570892333984375
-0.1857147216796875,-0.9591636657714844,-0.0516510009765625
-0.1857757568359375,-0.9592628479003906,-0.051723480224609375
-0.18559646606445312,-0.9596099853515625,-0.05157470703125
-0.18560791015625,-0.9592971801757812,-0.051830291748046875
-0.18598175048828125,-0.9590263366699219,-0.051975250244140625
-0.18578338623046875,-0.9594192504882812,-0.052150726318359375
-0.185821533203125,-0.9596748352050781,-0.0515594482421875
-0.18598556518554688,-0.9598579406738281,-0.051319122314453125
-0.18600845336914062,-0.9591293334960938,-0.05187225341796875
-0.18599319458007812,-0.9590072631835938,-0.051898956298828125
-0.18581008911132812,-0.9589576721191406,-0.05181121826171875
-0.18581008911132812,-0.9592781066894531,-0.051776885986328125
-0.18567276000976562,-0.9590492248535156,-0.05178070068359375
-0.18581008911132812,-0.9588050842285156,-0.051677703857421875
-0.18587493896484375,-0.959075927734375,-0.051815032958984375
-0.18607330322265625,-0.9588088989257812,-0.05153656005859375
-0.1861114501953125,-0.9590263366699219,-0.0513458251953125
-0.18566513061523438,-0.9586563110351562,-0.0516204833984375
-0.18544769287109375,-0.9591445922851562,-0.0519561767578125
-0.1860198974609375,-0.9595069885253906,-0.05182647705078125
-0.18631744384765625,-0.9592666625976562,-0.051479339599609375
-0.18595504760742188,-0.9588737487792969,-0.05182647705078125
-0.18577194213867188,-0.9587364196777344,-0.0515594482421875
-0.18536376953125,-0.95849609375,-0.05167388916015625
-0.18589019775390625,-0.9593620300292969,-0.052082061767578125
-0.18585205078125,-0.9594764709472656,-0.051959991455078125
-0.18569183349609375,-0.9591865539550781,-0.051624298095703125
-0.18592071533203125,-0.9591102600097656,-0.051395416259765625
-0.18579864501953125,-0.9589080810546875,-0.052013397216796875
-0.1862030029296875,-0.95904541015625,-0.0515289306640625
-0.18585586547851562,-0.9590606689453125,-0.05164337158203125
-0.18574142456054688,-0.9593620300292969,-0.05173492431640625
-0.1859893798828125,-0.9591903686523438,-0.05193328857421875
-0.185546875,-0.959075927734375,-0.051937103271484375
-0.18571090698242188,-0.9586601257324219,-0.051761627197265625
-0.18568038940429688,-0.9593658447265625,-0.051639556884765625
-0.18582916259765625,-0.9592094421386719,-0.051570892333984375
-0.18563079833984375,-0.9596824645996094,-0.0516815185546875
-0.1858062744140625,-0.9593467712402344,-0.052013397216796875
-0.18571090698242188,-0.959014892578125,-0.05161285400390625
-0.18573379516601562,-0.9593925476074219,-0.0517730712890625
-0.18604278564453125,-0.95916748046875,-0.05165863037109375
-0.18586349487304688,-0.9591407775878906,-0.051578521728515625
-0.185943603515625,-0.9588432312011719,-0.05126190185546875
-0.18608856201171875,-0.9594879150390625,-0.0512542724609375
-0.1858062744140625,-0.9599990844726562,-0.05170440673828125
-0.18555831909179688,-0.9591102600097656,-0.051422119140625
-0.1855316162109375,-0.9591712951660156,-0.051624298095703125
-0.18565750122070312,-0.9594764709472656,-0.051677703857421875
-0.185791015625,-0.9589576721191406,-0.051876068115234375
-0.18575668334960938,-0.9592933654785156,-0.05165863037109375
