x,y,z
-0.05182647705078125,-0.18577957153320312,-0.9586448669433594
-0.051662445068359375,-0.18564987182617188,-0.9587554931640625
-0.051662445068359375,-0.1856689453125,-0.9587364196777344
-0.051666259765625,-0.18552017211914062,-0.9588127136230469
-0.05184173583984375,-0.1860809326171875,-0.9593505859375
-0.051448822021484375,-0.18578720092773438,-0.9589424133300781
-0.05156707763671875,-0.18548583984375,-0.9589614868164062
-0.051830291748046875,-0.185821533203125,-0.9586639404296875
-0.051792144775390625,-0.18591690063476562,-0.9593391418457031
-0.05197906494140625,-0.18567657470703125,-0.9592018127441406
-0.051639556884765625,-0.1862030029296875,-0.9595222473144531
-0.051738739013671875,-0.18589019775390625,-0.9590492248535156
-0.051807403564453125,-0.18563079833984375,-0.9594001770019531
-0.051788330078125,-0.18590927124023438,-0.9588394165039062
-0.051513671875,-0.18580245971679688,-0.9590530395507812
-0.051418304443359375,-0.18584060668945312,-0.9592399597167969
-0.05181121826171875,-0.18578720092773438,-0.9588813781738281
-0.051746368408203125,-0.18555831909179688,-0.9587135314941406
-0.051692962646484375,-0.1856689453125,-0.9590492248535156
-0.051883697509765625,-0.18603897094726562,-0.95953369140625
-0.051654815673828125,-0.18576812744140625,-0.9593505859375
-0.051784515380859375,-0.1858367919921875,-0.958953857421875
-0.051586151123046875,-0.18532180786132812,-0.9594001770019531
-0.051654815673828125,-0.18573379516601562,-0.9590492248535156
-0.051601409912109375,-0.18607330322265625,-0.9594306945800781
-0.051883697509765625,-0.18585205078125,-0.9587974548339844
-0.051784515380859375,-0.18579864501953125,-0.9592819213867188
-0.05194854736328125,-0.18595504760742188,-0.9591789245605469
-0.051624298095703125,-0.1858978271484375,-0.959014892578125
-0.0518035888671875,-0.1855621337890625,-0.959564208984375
-0.05165863037109375,-0.185821533203125,-0.959442138671875
-0.0518798828125,-0.1858673095703125,-0.9591522216796875
-0.051723480224609375,-0.18569564819335938,-0.9591636657714844
-0.0516357421875,-0.18531036376953125,-0.9589424133300781
-0.051654815673828125,-0.1858367919921875,-0.9590797424316406
-0.051883697509765625,-0.1855926513671875,-0.9591407775878906
-0.05162811279296875,-0.18537521362304688,-0.9588699340820312
-0.051509857177734375,-0.18573760986328125,-0.9586105346679688
-0.051769256591796875,-0.1859283447265625,-0.958953857421875
-0.05175018310546875,-0.18560791015625,-0.959228515625
-0.0520477294921875,-0.18581390380859375,-0.9592781066894531
-0.051830291748046875,-0.18579864501953125,-0.959228515625
-0.05164337158203125,-0.18575668334960938,-0.9596977233886719
-0.051647186279296875,-0.18590927124023438,-0.9594497680664062
-0.051509857177734375,-0.18601226806640625,-0.959075927734375
-0.05169677734375,-0.18594741821289062,-0.9588775634765625
-0.051548004150390625,-0.18573760986328125,-0.9593124389648438
-0.05178070068359375,-0.18552780151367188,-0.9591140747070312
-0.051685333251953125,-0.18589019775390625,-0.9594268798828125
-0.0516815185546875,-0.18598175048828125,-0.9593620300292969
-0.051753997802734375,-0.1857452392578125,-0.95916748046875
-0.052021026611328125,-0.18587112426757812,-0.95941162109375
-0.05175018310546875,-0.18576812744140625,-0.9590911865234375
-0.051395416259765625,-0.18583297729492188,-0.9591407775878906
-0.051944732666015625,-0.18597793579101562,-0.9590301513671875
-0.051990509033203125,-0.18589401245117188,-0.9589691162109375
-0.051578521728515625,-0.18554306030273438,-0.9585952758789062
-0.051483154296875,-0.18558502197265625,-0.9588890075683594
-0.0518341064453125,-0.18579864501953125,-0.9589576721191406
-0.051647186279296875,-0.18560028076171875,-0.9590034484863281
-0.051788330078125,-0.18574142456054688,-0.9590377807617188
-0.051677703857421875,-0.18581390380859375,-0.9587554931640625
-0.051761627197265625,-0.18589401245117188,-0.9587593078613281
-0.051548004150390625,-0.18600082397460938,-0.9592132568359375
-0.051364898681640625,-0.18574905395507812,-0.9591217041015625
-0.051624298095703125,-0.185455322265625,-0.9588050842285156
-0.051586151123046875,-0.18568038940429688,-0.958831787109375
-0.051670074462890625,-0.1860809326171875,-0.9589118957519531
-0.051471710205078125,-0.18590927124023438,-0.9592857360839844
-0.05170440673828125,-0.18555450439453125,-0.9591560363769531
-0.0514984130859375,-0.18567276000976562,-0.9595108032226562
-0.051731109619140625,-0.18577194213867188,-0.9592361450195312
-0.05155181884765625,-0.18571853637695312,-0.95880126953125
-0.051555633544921875,-0.18572998046875,-0.9590682983398438
-0.0518951416015625,-0.18593215942382812,-0.9593429565429688
-0.05161285400390625,-0.18567657470703125,-0.9589653015136719
-0.05169677734375,-0.18558883666992188,-0.9597320556640625
-0.051326751708984375,-0.18590927124023438,-0.9593048095703125
-0.051685333251953125,-0.18593978881835938,-0.9589767456054688
-0.05133819580078125,-0.18601608276367188,-0.9595870971679688
-0.05175018310546875,-0.18586349487304688,-0.9594154357910156
-0.0518341064453125,-0.18582916259765625,-0.959442138671875
-0.051692962646484375,-0.18577957153320312,-0.9597053527832031
-0.05170440673828125,-0.18582534790039062,-0.9595756530761719
-0.05162811279296875,-0.18561553955078125,-0.9596099853515625
