x,y,z
-0.18581008911132812,-0.9589271545410156,-0.0515899658203125
-0.18569183349609375,-0.9589614868164062,-0.05146026611328125
-0.18590164184570312,-0.9590377807617188,-0.05146026611328125
-0.18566131591796875,-0.9592399597167969,-0.0511474609375
-0.18573760986328125,-0.9591331481933594,-0.0517578125
-0.1858978271484375,-0.9590721130371094,-0.0518646240234375
-0.18590545654296875,-0.9592514038085938,-0.051845550537109375
-0.18572616577148438,-0.9588966369628906,-0.05155181884765625
-0.18548965454101562,-0.9596481323242188,-0.051609039306640625
-0.18585205078125,-0.9597282409667969,-0.05155181884765625
-0.18581390380859375,-0.9588279724121094,-0.05153656005859375
-0.18580245971679688,-0.9592475891113281,-0.05164337158203125
-0.18571090698242188,-0.9592361450195312,-0.051769256591796875
-0.18549346923828125,-0.9591293334960938,-0.051921844482421875
-0.18593215942382812,-0.9592247009277344,-0.051952362060546875
-0.18565750122070312,-0.9594917297363281,-0.051929473876953125
-0.18572616577148438,-0.9594230651855469,-0.05164337158203125
-0.18593597412109375,-0.9595527648925781,-0.0517578125
-0.18606948852539062,-0.9596214294433594,-0.05162811279296875
-0.18595504760742188,-0.9589881896972656,-0.051906585693359375
-0.18618011474609375,-0.9590682983398438,-0.0516204833984375
-0.18582534790039062,-0.958984375,-0.05152130126953125
-0.18549728393554688,-0.9591484069824219,-0.051601409912109375
-0.18572616577148438,-0.9589805603027344,-0.0516510009765625
-0.185791015625,-0.9591217041015625,-0.051845550537109375
-0.18567657470703125,-0.9587860107421875,-0.05162811279296875
-0.18564224243164062,-0.9589309692382812,-0.051639556884765625
-0.1856231689453125,-0.9589080810546875,-0.051830291748046875
-0.18565750122070312,-0.9592514038085938,-0.051670074462890625
-0.18569183349609375,-0.9592361450195312,-0.051631927490234375
-0.18568801879882812,-0.9587631225585938,-0.05144500732421875
-0.1856536865234375,-0.9589881896972656,-0.051601409912109375
-0.18564224243164062,-0.9591255187988281,-0.05161285400390625
-0.185699462890625,-0.9591217041015625,-0.05168914794921875
-0.18584442138671875,-0.9588623046875,-0.051605224609375
-0.18585205078125,-0.9595985412597656,-0.051708221435546875
-0.18574905395507812,-0.9592514038085938,-0.05170440673828125
-0.1854705810546875,-0.9592018127441406,-0.051715850830078125
-0.185791015625,-0.9590797424316406,-0.051849365234375
-0.18593215942382812,-0.9591140747070312,-0.051715850830078125
-0.18574905395507812,-0.9590263366699219,-0.05181121826171875
-0.18546676635742188,-0.9592514038085938,-0.0516815185546875
-0.18551254272460938,-0.959228515625,-0.051624298095703125
-0.18567276000976562,-0.9591445922851562,-0.051769256591796875
-0.185394287109375,-0.9589653015136719,-0.051784515380859375
-0.18558502197265625,-0.9589958190917969,-0.051788330078125
-0.18576812744140625,-0.95904541015625,-0.051654815673828125
-0.18577194213867188,-0.9589385986328125,-0.0516204833984375
-0.18575668334960938,-0.9592971801757812,-0.051624298095703125
-0.18588638305664062,-0.9588279724121094,-0.051403045654296875
-0.18568801879882812,-0.9589691162109375,-0.05167388916015625
-0.18578338623046875,-0.9594955444335938,-0.051670074462890625
-0.1858673095703125,-0.9591636657714844,-0.05139923095703125
-0.18571853637695312,-0.9592247009277344,-0.051700592041015625
-0.18556976318359375,-0.9593162536621094,-0.0519561767578125
-0.18569564819335938,-0.9593505859375,-0.05187225341796875
-0.18552780151367188,-0.95880126953125,-0.051677703857421875
-0.18579864501953125,-0.9589347839355469,-0.0517425537109375
-0.1858673095703125,-0.9591217041015625,-0.051952362060546875
-0.185760498046875,-0.9590568542480469,-0.051876068115234375
-0.18588638305664062,-0.958984375,-0.051525115966796875
-0.1856231689453125,-0.9593849182128906,-0.051509857177734375
-0.18578338623046875,-0.9592132568359375,-0.05156707763671875
-0.18566513061523438,-0.9591712951660156,-0.05133819580078125
-0.18571853637695312,-0.9596672058105469,-0.05175018310546875
-0.1860198974609375,-0.9587974548339844,-0.05161285400390625
-0.185546875,-0.9585914611816406,-0.051513671875
-0.18569564819335938,-0.9585952758789062,-0.051593780517578125
-0.18569183349609375,-0.9591484069824219,-0.0516815185546875
-0.18605804443359375,-0.9595222473144531,-0.0518798828125
-0.18586349487304688,-0.9594841003417969,-0.051425933837890625
-0.18537139892578125,-0.9593544006347656,-0.051143646240234375
-0.18573760986328125,-0.95904541015625,-0.051731109619140625
-0.18576431274414062,-0.9593887329101562,-0.051830291748046875
-0.185882568359375,-0.9599418640136719,-0.051486968994140625
-0.18587875366210938,-0.9594955444335938,-0.051990509033203125
-0.1856536865234375,-0.9592208862304688,-0.051876068115234375
-0.18549346923828125,-0.9586753845214844,-0.051788330078125
-0.18584442138671875,-0.9593620300292969,-0.051738739013671875
-0.1858978271484375,-0.9591331481933594,-0.0516510009765625
-0.18564987182617188,-0.9591903686523438,-0.051849365234375
-0.18536758422851562,-0.9598731994628906,-0.051654815673828125
-0.186065673828125,-0.9596366882324219,-0.05169677734375
-0.18558502197265625,-0.9591217041015625,-0.052036285400390625
-0.18587493896484375,-0.9591445922851562,-0.051898956298828125
-0.18597412109375,-0.9591827392578125,-0.0515289306640625
-0.18572235107421875,-0.9593391418457031,-0.051601409912109375
-0.18601226806640625,-0.9592132568359375,-0.05144500732421875
-0.18602752685546875,-0.9588546752929688,-0.051708221435546875
-0.1857757568359375,-0.9590835571289062,-0.05173492431640625
-0.18571090698242188,-0.9592552185058594,-0.051830291748046875
-0.18566131591796875,-0.9593620300292969,-0.051692962646484375
-0.1858978271484375,-0.9588813781738281,-0.05141448974609375
-0.18567276000976562,-0.9587783813476562,-0.052028656005859375
-0.18573760986328125,-0.9587478637695312,-0.051708221435546875
-0.18567657470703125,-0.9590644836425781,-0.05171966552734375
-0.18592071533203125,-0.9589805603027344,-0.051738739013671875
-0.185821533203125,-0.9590873718261719,-0.051586151123046875
-0.1862030029296875,-0.9594078063964844,-0.051513671875
-0.18590164184570312,-0.9589500427246094,-0.0513763427734375
-0.1859588623046875,-0.9589004516601562,-0.051586151123046875
-0.18581771850585938,-0.9589614868164062,-0.051685333251953125
-0.185211181640625,-0.9591827392578125,-0.051616668701171875
-0.18581008911132812,-0.959075927734375,-0.05156707763671875
-0.18569564819335938,-0.959136962890625,-0.0516510009765625
-0.18571090698242188,-0.9594535827636719,-0.05187225341796875
-0.1856536865234375,-0.9588623046875,-0.05158233642578125
-0.18573760986328125,-0.9589653015136719,-0.051212310791015625
-0.18585586547851562,-0.95916748046875,-0.05142974853515625
-0.1856536865234375,-0.9594230651855469,-0.05139923095703125
-0.18549728393554688,-0.9596443176269531,-0.051647186279296875
-0.1855926513671875,-0.9596138000488281,-0.051853179931640625
-0.18564987182617188,-0.9593658447265625,-0.051219940185546875
-0.1857452392578125,-0.9592361450195312,-0.051380157470703125
-0.18585205078125,-0.959503173828125,-0.051715850830078125
-0.18582534790039062,-0.9590644836425781,-0.05181121826171875
-0.18558883666992188,-0.9592094421386719,-0.051944732666015625
-0.18564605712890625,-0.9588279724121094,-0.051685333251953125
-0.18574905395507812,-0.9591026306152344,-0.051666259765625
-0.18543624877929688,-0.9592819213867188,-0.05168914794921875
-0.18575668334960938,-0.959197998046875,-0.051509857177734375
-0.18596649169921875,-0.9590415954589844,-0.05170440673828125
-0.18613815307617188,-0.95916748046875,-0.05162811279296875
-0.1858978271484375,-0.9590682983398438,-0.05187225341796875
-0.1856689453125,-0.9590377807617188,-0.051425933837890625
-0.18577194213867188,-0.9589805603027344,-0.05162811279296875
-0.18610763549804688,-0.9593849182128906,-0.051441192626953125
-0.18560791015625,-0.9587211608886719,-0.051769256591796875
-0.18571853637695312,-0.9595146179199219,-0.051639556884765625
-0.185699462890625,-0.9589767456054688,-0.051616668701171875
-0.1857147216796875,-0.9594078063964844,-0.051746368408203125
-0.18547439575195312,-0.9586410522460938,-0.051685333251953125
-0.18539810180664062,-0.9590187072753906,-0.051670074462890625
-0.18569183349609375,-0.9591865539550781,-0.051746368408203125
-0.18578338623046875,-0.95892333984375,-0.05181884765625
-0.18574905395507812,-0.9590339660644531,-0.051601409912109375
-0.18580245971679688,-0.9594268798828125,-0.05181121826171875
-0.18597030639648438,-0.9594917297363281,-0.0518646240234375
-0.18584823608398438,-0.9594955444335938,-0.0514068603515625
-0.18566513061523438,-0.9592933654785156,-0.051544189453125
-0.18568801879882812,-0.9592132568359375,-0.051845550537109375
-0.18558883666992188,-0.9597625732421875,-0.051883697509765625
-0.18539047241210938,-0.9590377807617188,-0.051769256591796875
-0.18596267700195312,-0.9588737487792969,-0.051666259765625
-0.18590164184570312,-0.9591217041015625,-0.051677703857421875
-0.186126708984375,-0.9589996337890625,-0.051723480224609375
-0.18582916259765625,-0.9590988159179688,-0.051666259765625
-0.1856689453125,-0.9589729309082031,-0.05150604248046875
-0.18574905395507812,-0.9590950012207031,-0.051731109619140625
-0.18579483032226562,-0.9595870971679688,-0.051548004150390625
-0.18566131591796875,-0.9595756530761719,-0.0515899658203125
-0.18584823608398438,-0.9596633911132812,-0.05164337158203125
-0.185638427734375,-0.9591827392578125,-0.051731109619140625
-0.18604660034179688,-0.9590492248535156,-0.05170440673828125
-0.18597030639648438,-0.9590187072753906,-0.051624298095703125
-0.18600845336914062,-0.95928955078125,-0.0517425537109375
-0.18558120727539062,-0.95916748046875,-0.05155181884765625
-0.18559646606445312,-0.9590339660644531,-0.051944732666015625
-0.18569183349609375,-0.9593009948730469,-0.051822662353515625
-0.185791015625,-0.9589881896972656,-0.0517120361328125
-0.18597030639648438,-0.9594154357910156,-0.052089691162109375
-0.18561553955078125,-0.9589805603027344,-0.051769256591796875
-0.18546295166015625,-0.9588584899902344,-0.051883697509765625
-0.18576812744140625,-0.959259033203125,-0.05179595947265625
-0.18587112426757812,-0.9589881896972656,-0.05155181884765625
