x,y,z
-0.051959991455078125,-0.18564605712890625,-0.9592666625976562
-0.051593780517578125,-0.18569183349609375,-0.9591827392578125
-0.051555633544921875,-0.18576431274414062,-0.9592971801757812
-0.05164337158203125,-0.18595123291015625,-0.959503173828125
-0.051753997802734375,-0.18583297729492188,-0.9594345092773438
-0.051700592041015625,-0.18595504760742188,-0.9592361450195312
-0.051700592041015625,-0.18563079833984375,-0.9587745666503906
-0.05171966552734375,-0.18599700927734375,-0.9591865539550781
-0.051876068115234375,-0.18566513061523438,-0.9595069885253906
-0.05159759521484375,-0.185791015625,-0.9593429565429688
-0.051731109619140625,-0.18587493896484375,-0.9592514038085938
-0.05181121826171875,-0.18561935424804688,-0.959564208984375
-0.051265716552734375,-0.18555068969726562,-0.9593963623046875
-0.051666259765625,-0.18564987182617188,-0.9591712951660156
-0.05162811279296875,-0.18570327758789062,-0.9591484069824219
-0.051624298095703125,-0.18587493896484375,-0.959686279296875
-0.051532745361328125,-0.1856536865234375,-0.9592094421386719
-0.051593780517578125,-0.18587112426757812,-0.959197998046875
-0.05153656005859375,-0.18544769287109375,-0.9589996337890625
-0.05118560791015625,-0.185577392578125,-0.9589653015136719
-0.0512237548828125,-0.18558120727539062,-0.9590415954589844
-0.05145263671875,-0.18553924560546875,-0.9587593078613281
-0.051532745361328125,-0.18573379516601562,-0.9591598510742188
-0.0517120361328125,-0.1855926513671875,-0.9587364196777344
-0.051422119140625,-0.18576812744140625,-0.9596977233886719
-0.051891326904296875,-0.18578720092773438,-0.9593467712402344
-0.051513671875,-0.18590927124023438,-0.9590911865234375
-0.05132293701171875,-0.18595123291015625,-0.9590835571289062
-0.051204681396484375,-0.1859283447265625,-0.9587631225585938
-0.05152130126953125,-0.18548583984375,-0.9592857360839844
-0.051715850830078125,-0.1856689453125,-0.959503173828125
-0.0516357421875,-0.1859893798828125,-0.9589004516601562
-0.051471710205078125,-0.18548583984375,-0.9592094421386719
-0.051177978515625,-0.185455322265625,-0.9591484069824219
-0.05155181884765625,-0.18532180786132812,-0.9593582153320312
-0.051502227783203125,-0.18555450439453125,-0.95947265625
-0.05135345458984375,-0.1858367919921875,-0.9593734741210938
-0.051624298095703125,-0.18560409545898438,-0.9589881896972656
-0.051532745361328125,-0.18581390380859375,-0.9592361450195312
-0.0515594482421875,-0.18602371215820312,-0.9592666625976562
-0.0514678955078125,-0.1860198974609375,-0.9594955444335938
-0.05167388916015625,-0.18585968017578125,-0.9594955444335938
-0.051544189453125,-0.18558120727539062,-0.9594001770019531
-0.051357269287109375,-0.18547439575195312,-0.9594497680664062
-0.051517486572265625,-0.18573379516601562,-0.9591331481933594
-0.051441192626953125,-0.18584442138671875,-0.9588966369628906
-0.0516204833984375,-0.18588638305664062,-0.9591407775878906
-0.051563262939453125,-0.18602371215820312,-0.958831787109375
-0.051303863525390625,-0.18589019775390625,-0.9590606689453125
-0.0516204833984375,-0.1858367919921875,-0.9590682983398438
-0.051784515380859375,-0.18576431274414062,-0.959014892578125
-0.0515899658203125,-0.18581771850585938,-0.9589004516601562
-0.051311492919921875,-0.1858062744140625,-0.9590835571289062
-0.051483154296875,-0.18579864501953125,-0.9589347839355469
-0.05165863037109375,-0.18577194213867188,-0.9589347839355469
-0.05179595947265625,-0.18569183349609375,-0.9588851928710938
-0.0517730712890625,-0.1856231689453125,-0.9593734741210938
-0.051517486572265625,-0.18571090698242188,-0.9594497680664062
-0.051513671875,-0.18588638305664062,-0.9589729309082031
-0.051494598388671875,-0.18565750122070312,-0.9586753845214844
-0.05145263671875,-0.18587112426757812,-0.9591217041015625
-0.051876068115234375,-0.18566131591796875,-0.9591178894042969
-0.051788330078125,-0.18576431274414062,-0.9594154357910156
-0.05129241943359375,-0.18568801879882812,-0.9592170715332031
-0.051483154296875,-0.185791015625,-0.9592323303222656
-0.051502227783203125,-0.18564224243164062,-0.9591484069824219
-0.051692962646484375,-0.18585586547851562,-0.9586296081542969
-0.0515289306640625,-0.185699462890625,-0.9589805603027344
-0.051891326904296875,-0.18572616577148438,-0.959197998046875
-0.051548004150390625,-0.1857757568359375,-0.958984375
-0.051486968994140625,-0.18567276000976562,-0.9593505859375
-0.051441192626953125,-0.18575286865234375,-0.9595375061035156
-0.051387786865234375,-0.18570327758789062,-0.959320068359375
-0.051738739013671875,-0.18595504760742188,-0.9592437744140625
-0.0516357421875,-0.18593215942382812,-0.9589424133300781
-0.051410675048828125,-0.18577194213867188,-0.9591903686523438
-0.051601409912109375,-0.185760498046875,-0.9587211608886719
-0.051685333251953125,-0.18554306030273438,-0.9589385986328125
-0.051685333251953125,-0.18574142456054688,-0.9591522216796875
-0.051483154296875,-0.18547439575195312,-0.9590263366699219
-0.051624298095703125,-0.18568801879882812,-0.9591712951660156
