x,y,z
-0.05149078369140625,-0.18572998046875,-0.9589729309082031
-0.05159759521484375,-0.18537521362304688,-0.9593391418457031
-0.051849365234375,-0.18555068969726562,-0.9591636657714844
-0.05175018310546875,-0.18555450439453125,-0.9589729309082031
-0.051799774169921875,-0.18589019775390625,-0.9594841003417969
-0.051631927490234375,-0.18566131591796875,-0.9593734741210938
-0.05191802978515625,-0.18564987182617188,-0.9594802856445312
-0.05194854736328125,-0.1858367919921875,-0.9588470458984375
-0.05156707763671875,-0.18582916259765625,-0.9592819213867188
-0.05187225341796875,-0.18578720092773438,-0.9594078063964844
-0.05197906494140625,-0.18582916259765625,-0.9589385986328125
-0.0521087646484375,-0.18575668334960938,-0.9595146179199219
-0.052082061767578125,-0.18593978881835938,-0.9593582153320312
-0.051910400390625,-0.1859588623046875,-0.9591522216796875
-0.05158233642578125,-0.18555831909179688,-0.9587364196777344
-0.051822662353515625,-0.185699462890625,-0.9594078063964844
-0.05178070068359375,-0.18590545654296875,-0.95989990234375
-0.051784515380859375,-0.18584442138671875,-0.9590988159179688
-0.05156707763671875,-0.186004638671875,-0.9587478637695312
-0.051570892333984375,-0.18581771850585938,-0.9594879150390625
-0.05178070068359375,-0.18593215942382812,-0.9591751098632812
-0.051677703857421875,-0.1860809326171875,-0.959014892578125
-0.05145263671875,-0.18598556518554688,-0.9584770202636719
-0.051395416259765625,-0.18584823608398438,-0.9587249755859375
-0.051776885986328125,-0.18515777587890625,-0.9588050842285156
-0.051753997802734375,-0.18579864501953125,-0.9588966369628906
-0.05194854736328125,-0.18562698364257812,-0.9586296081542969
-0.051601409912109375,-0.1857757568359375,-0.9589042663574219
-0.05175018310546875,-0.18596267700195312,-0.959381103515625
-0.0520172119140625,-0.18590164184570312,-0.9589729309082031
-0.05164337158203125,-0.18564224243164062,-0.9592819213867188
-0.051639556884765625,-0.18598556518554688,-0.9593048095703125
-0.0515289306640625,-0.18567276000976562,-0.9591293334960938
-0.051502227783203125,-0.18582534790039062,-0.9586906433105469
-0.051525115966796875,-0.1856689453125,-0.9590415954589844
-0.0516815185546875,-0.18566513061523438,-0.9590988159179688
-0.05171966552734375,-0.18555068969726562,-0.9594078063964844
-0.051479339599609375,-0.18575286865234375,-0.9588966369628906
-0.05176544189453125,-0.18572616577148438,-0.9590644836425781
-0.051910400390625,-0.18586349487304688,-0.9587211608886719
-0.05170440673828125,-0.18599319458007812,-0.9585647583007812
-0.051387786865234375,-0.18570709228515625,-0.9592971801757812
-0.05158233642578125,-0.18573379516601562,-0.9591789245605469
-0.051563262939453125,-0.18587112426757812,-0.9595146179199219
-0.05157470703125,-0.185760498046875,-0.9593620300292969
-0.05173492431640625,-0.18585586547851562,-0.9594802856445312
-0.051525115966796875,-0.185699462890625,-0.9594268798828125
-0.05173492431640625,-0.18556976318359375,-0.9593467712402344
-0.05164337158203125,-0.18585586547851562,-0.9596672058105469
-0.051845550537109375,-0.18602752685546875,-0.9592247009277344
-0.051876068115234375,-0.18591690063476562,-0.9590377807617188
-0.0517120361328125,-0.18577194213867188,-0.9585189819335938
-0.051540374755859375,-0.185394287109375,-0.9590873718261719
-0.051845550537109375,-0.185516357421875,-0.9595565795898438
-0.05179595947265625,-0.1856536865234375,-0.9590835571289062
-0.0515899658203125,-0.18625640869140625,-0.9588432312011719
-0.051471710205078125,-0.18632125854492188,-0.9594383239746094
-0.051601409912109375,-0.18619155883789062,-0.9598274230957031
-0.051544189453125,-0.18582916259765625,-0.958648681640625
-0.0515289306640625,-0.1859893798828125,-0.9583778381347656
-0.05144500732421875,-0.18590545654296875,-0.9590568542480469
-0.0516204833984375,-0.18549346923828125,-0.9594383239746094
-0.051074981689453125,-0.1852264404296875,-0.9594192504882812
-0.051540374755859375,-0.18571090698242188,-0.959228515625
-0.05133819580078125,-0.18602752685546875,-0.9587059020996094
-0.051509857177734375,-0.1859588623046875,-0.9585723876953125
-0.05218505859375,-0.18584442138671875,-0.9582595825195312
-0.051624298095703125,-0.1859588623046875,-0.9590911865234375
-0.051685333251953125,-0.18586349487304688,-0.9592437744140625
-0.05161285400390625,-0.1857452392578125,-0.9595108032226562
-0.05182647705078125,-0.18593215942382812,-0.9601020812988281
-0.05170440673828125,-0.18566131591796875,-0.9596443176269531
-0.05153656005859375,-0.18592071533203125,-0.9590568542480469
-0.0515594482421875,-0.18639373779296875,-0.9589958190917969
-0.05132293701171875,-0.18588638305664062,-0.9591865539550781
-0.051647186279296875,-0.18559646606445312,-0.95904541015625
-0.051944732666015625,-0.18540191650390625,-0.959197998046875
-0.0518951416015625,-0.18545913696289062,-0.9595870971679688
-0.05184173583984375,-0.18535614013671875,-0.95928955078125
-0.051532745361328125,-0.1854705810546875,-0.9590110778808594
-0.051250457763671875,-0.186065673828125,-0.9591255187988281
-0.051242828369140625,-0.18634796142578125,-0.95941162109375
