x,y,z
-0.18574905395507812,-0.9591293334960938,-0.051876068115234375
-0.18588638305664062,-0.9584884643554688,-0.05213165283203125
-0.18593215942382812,-0.9585075378417969,-0.05187225341796875
-0.18561935424804688,-0.9586753845214844,-0.0519256591796875
-0.18570709228515625,-0.9592552185058594,-0.051525115966796875
-0.18586349487304688,-0.9591598510742188,-0.05164337158203125
-0.18570709228515625,-0.9589881896972656,-0.0517730712890625
-0.18574142456054688,-0.958953857421875,-0.0516357421875
-0.185638427734375,-0.9591026306152344,-0.0517730712890625
-0.18565750122070312,-0.9593582153320312,-0.05124664306640625
-0.18585205078125,-0.9595985412597656,-0.051422119140625
-0.18579864501953125,-0.9590835571289062,-0.051784515380859375
-0.18583297729492188,-0.9593009948730469,-0.051799774169921875
-0.18575668334960938,-0.9595108032226562,-0.051601409912109375
-0.18607330322265625,-0.9594841003417969,-0.0516815185546875
-0.1855926513671875,-0.959228515625,-0.051692962646484375
-0.18578720092773438,-0.9594154357910156,-0.05165863037109375
-0.18581390380859375,-0.9588775634765625,-0.051609039306640625
-0.18616867065429688,-0.9586639404296875,-0.0517425537109375
-0.1860198974609375,-0.9593467712402344,-0.0517120361328125
-0.1856842041015625,-0.9588851928710938,-0.051788330078125
-0.18592071533203125,-0.9585456848144531,-0.05181884765625
-0.18569564819335938,-0.958648681640625,-0.051548004150390625
-0.1855621337890625,-0.9585189819335938,-0.051662445068359375
-0.18573760986328125,-0.9589118957519531,-0.051692962646484375
-0.18593978881835938,-0.9592170715332031,-0.051891326904296875
-0.18582916259765625,-0.9591217041015625,-0.05165863037109375
-0.1858367919921875,-0.9592475891113281,-0.052028656005859375
-0.18579864501953125,-0.9590377807617188,-0.05228424072265625
-0.18563461303710938,-0.9590911865234375,-0.052043914794921875
-0.18592453002929688,-0.9590339660644531,-0.05181884765625
-0.18561553955078125,-0.9590072631835938,-0.051464080810546875
-0.18577194213867188,-0.9592132568359375,-0.051685333251953125
